TIMESTAMPms	M202RAWIMUxacc	M202RAWIMUxmag	M202RAWIMUyacc	M202RAWIMUymag	M202RAWIMUzacc	M202RAWIMUzmag
571488	-1984	-14	-2240	439	-1920	-452
571588	-1600	-35	-1728	412	-2624	-348
571688	-1152	-53	-1216	392	-3136	-315
571788	-1024	-67	-1024	359	-3200	-267
571888	-832	-77	-704	345	-3392	-244
571984	-512	-98	-320	320	-3520	-216
572088	-448	-112	-256	305	-3584	-196
572188	-256	-115	-128	252	-3584	-222
572288	-256	-125	-64	287	-3584	-182
572388	-192	-124	0	288	-3584	-184
572488	-256	-129	0	278	-3584	-178
572588	-256	-124	-64	277	-3584	-181
572688	-320	-123	-128	291	-3520	-192
572788	-192	-126	0	298	-3584	-187
572888	-320	-146	-64	302	-3520	-180
572984	-256	-154	-64	300	-3584	-183
573088	-256	-157	-128	310	-3584	-188
573188	-320	-157	-64	309	-3520	-185
573288	-256	-159	-64	316	-3520	-182
573388	-256	-165	-64	316	-3584	-190
573488	-256	-161	-64	316	-3584	-186
573588	-320	-172	-64	316	-3584	-183
573688	-256	-177	-64	321	-3584	-189
573788	-256	-181	-64	321	-3520	-179
573888	-192	-183	64	319	-3584	-181
573984	-192	-190	0	321	-3520	-177
574092	-256	-189	64	323	-3584	-179
574192	-128	-199	64	304	-3584	-169
574292	-192	-201	128	301	-3648	-162
574392	-128	-209	320	276	-3520	-152
574484	0	-219	576	207	-3520	-126
574584	192	-253	1024	154	-3456	-99
574684	448	-281	1664	103	-3264	-90
574784	640	-329	2304	-18	-2944	-89
574884	896	-349	2752	-59	-2432	-84
575000	1216	-404	3328	-235	-1536	-154
575088	1408	-477	3904	-361	-576	-272
575188	1472	-499	4032	-402	512	-338
575288	1344	-519	3776	-442	1856	-491
575388	1216	-522	3264	-435	2816	-562
575488	1024	-502	2560	-388	3584	-705
575588	704	-492	1920	-357	3968	-745
575688	384	-460	1216	-270	4160	-838
575788	192	-451	384	-227	4288	-872
575888	0	-408	-512	-142	4544	-915
575984	-320	-374	-896	-104	4288	-958
576092	-768	-320	-1792	78	3968	-946
576192	-1088	-241	-2624	255	3264	-912
576292	-1344	-211	-3200	311	1984	-870
576392	-1472	-173	-3392	401	1216	-800
576488	-1600	-159	-3520	438	576	-757
576588	-1536	-132	-3456	489	-128	-655
576688	-1472	-126	-3328	495	-960	-609
576788	-1408	-120	-3072	506	-1472	-523
576888	-1344	-117	-2688	502	-2048	-474
577008	-1024	-124	-2176	472	-2688	-378
577088	-832	-138	-1664	408	-2944	-344
577188	-576	-160	-1024	389	-3392	-243
577288	-320	-175	-320	346	-3456	-203
577388	0	-221	320	233	-3456	-126
577488	256	-250	1152	133	-3456	-150
577588	512	-295	1728	63	-3200	-85
577688	704	-343	2304	-52	-2880	-87
577788	960	-374	2880	-109	-2368	-98
577888	1280	-420	3456	-218	-1856	-150
577984	1408	-445	3776	-268	-960	-174
578088	1472	-490	4032	-367	-320	-276
578188	1536	-513	3904	-442	960	-368
578288	1536	-530	3712	-439	2048	-496
578388	1280	-527	3200	-429	2944	-568
578488	960	-516	2560	-462	3648	-738
578588	640	-499	1856	-345	4096	-762
578688	320	-440	704	-205	4416	-879
578788	-320	-404	-512	-122	4160	-918
578888	-704	-307	-1792	117	3648	-944
578984	-1216	-266	-2752	200	2816	-925
579088	-1472	-201	-3200	329	2112	-863
579188	-1536	-154	-3392	440	832	-749
579288	-1664	-131	-3456	477	0	-682
579388	-1536	-114	-3200	501	-1024	-529
579488	-1280	-118	-2688	510	-2112	-460
579588	-1024	-127	-2048	451	-2688	-335
579688	-768	-144	-1152	409	-3200	-255
579788	-256	-199	-192	280	-3520	-153
579888	128	-239	832	197	-3456	-113
579984	448	-300	1664	54	-3264	-82
580084	896	-348	2624	-55	-2560	-93
580184	1344	-453	3648	-316	-1344	-202
580284	1664	-480	3904	-329	0	-231
580384	1600	-520	3968	-412	960	-381
580484	1536	-539	3584	-432	2112	-527
580584	1344	-536	3072	-424	2944	-591
580684	1088	-520	2496	-384	3648	-695
580784	832	-508	1792	-344	4032	-756
580884	448	-464	960	-244	4288	-855
581008	-128	-387	-256	-76	4416	-938
581088	-576	-361	-1408	-25	4288	-943
581188	-768	-341	-1728	29	4096	-946
581288	-1152	-269	-2432	191	3520	-926
581388	-1344	-242	-2944	238	2496	-918
581488	-1536	-188	-3264	343	1792	-848
581588	-1664	-163	-3456	390	1024	-801
581688	-1664	-127	-3456	469	64	-676
581788	-1600	-106	-3264	500	-896	-552
581888	-1408	-107	-2816	492	-1792	-480
581984	-1088	-120	-2176	373	-2560	-381
582084	-768	-142	-1280	406	-3200	-266
582184	-256	-187	-256	297	-3520	-164
582284	-64	-214	384	237	-3520	-129
582384	384	-288	1216	72	-3328	-88
582488	832	-330	2304	-67	-2752	-100
582588	1152	-417	3200	-190	-2048	-128
582688	1472	-444	3584	-245	-1088	-162
582788	1600	-499	3904	-349	-128	-264
582888	1728	-521	3904	-396	896	-334
582984	1600	-544	3648	-432	1984	-486
583092	1408	-540	3008	-416	2944	-615
583192	1024	-531	2496	-390	3584	-675
583292	832	-506	1728	-332	4032	-775
583392	448	-491	1216	-296	4224	-813
583488	256	-439	512	-189	4352	-889
583588	-64	-419	-192	-139	4288	-910
583688	-512	-359	-1152	4	4096	-945
583788	-768	-326	-1792	64	3840	-954
583884	-1088	-261	-2432	193	3200	-926
584008	-1472	-184	-3072	260	2304	-901
584088	-1664	-162	-3392	392	1344	-804
584188	-1728	-138	-3520	432	512	-757
584288	-1728	-108	-3328	480	-384	-637
584388	-1600	-99	-3008	496	-1280	-568
584488	-1408	-98	-2560	487	-2112	-444
584588	-1024	-120	-1984	442	-2752	-323
584688	-704	-136	-1280	394	-3136	-264
584788	-384	-191	-320	276	-3456	-151
584888	64	-225	704	200	-3584	-121
584984	448	-313	1856	14	-3328	-82
585088	1088	-367	2688	-85	-2496	-93
585188	1408	-457	3328	-259	-1408	-177
585288	1664	-495	3840	-324	-384	-235
585388	1792	-544	3776	-425	1216	-422
585488	1536	-552	3392	-469	2496	-542
585588	1152	-530	2560	-378	3584	-702
585688	768	-507	1536	-324	4224	-775
585788	192	-442	384	-186	4416	-884
585888	-320	-361	-640	-13	4352	-949
585984	-768	-334	-1472	-1	3840	-970
586084	-1088	-276	-2112	151	3648	-935
586184	-1344	-230	-2688	252	2944	-910
586284	-1664	-163	-3264	367	1600	-831
586384	-1792	-139	-3456	411	1024	-777
586488	-1856	-108	-3392	470	64	-670
586588	-1728	-105	-3200	483	-832	-623
586688	-1600	-91	-3008	493	-1344	-540
586788	-1472	-90	-2688	496	-1856	-494
586888	-1408	-96	-2304	482	-2304	-427
586984	-1152	-98	-1984	432	-2752	-415
587084	-1024	-116	-1728	435	-2880	-317
587184	-832	-125	-1216	413	-3264	-285
587284	-640	-142	-832	384	-3392	-251
587384	-576	-152	-576	353	-3456	-220
587488	-448	-157	-320	338	-3456	-199
587588	-256	-172	-64	315	-3584	-183
587688	-192	-174	64	310	-3584	-179
587788	-192	-170	0	305	-3584	-176
587888	-192	-173	64	302	-3584	-175
587984	-256	-182	64	314	-3648	-180
588088	0	-189	192	316	-3648	-183
588188	-64	-202	128	315	-3584	-173
588288	-64	-209	128	318	-3584	-175
588388	-320	-210	64	323	-3520	-173
588488	-128	-209	128	284	-3584	-196
588588	-192	-238	128	309	-3584	-165
588688	0	-263	320	293	-3584	-154
588788	-64	-257	448	292	-3584	-150
588888	-128	-257	512	284	-3648	-143
588984	-128	-266	512	283	-3648	-145
589092	-128	-260	448	283	-3584	-150
589184	512	-261	448	292	-3136	-149
589284	-192	-264	448	299	-3648	-152
589392	-192	-256	256	310	-3712	-159
589488	-64	-245	320	318	-3712	-158
589584	-128	-236	128	314	-3520	-165
589684	0	-237	320	289	-3648	-195
589788	-128	-228	192	317	-3520	-172
589884	-128	-229	192	319	-3520	-169
590000	-192	-234	128	312	-3648	-164
590088	-128	-240	128	279	-3392	-143
590188	-64	-260	704	186	-3584	-105
590288	128	-280	1472	126	-3392	-92
590388	384	-331	2432	-41	-2944	-88
590488	576	-344	3136	-99	-2432	-94
590588	704	-379	3520	-216	-1664	-136
590688	832	-389	3904	-239	-1280	-146
590788	832	-395	3840	-258	-832	-161
590888	896	-398	3968	-264	-768	-165
590984	896	-417	4032	-329	-576	-214
591088	960	-442	4288	-407	384	-315
591188	960	-458	3904	-450	1792	-463
591288	896	-461	3392	-448	2816	-568
591388	640	-464	3008	-430	3328	-634
591488	640	-447	2240	-362	3904	-759
591588	320	-429	1280	-305	4288	-814
591688	128	-387	192	-147	4352	-910
591788	-128	-364	-832	-67	4352	-935
591888	-384	-319	-1600	90	3776	-946
591984	-512	-292	-2304	165	3200	-928
592088	-832	-266	-3136	284	2496	-896
592188	-832	-244	-3520	358	1792	-852
592288	-1024	-193	-3648	506	320	-651
592388	-960	-184	-3328	519	-1280	-561
592488	-832	-185	-2432	495	-2432	-372
592588	-512	-193	-1472	452	-3136	-304
592688	-256	-225	-448	313	-3520	-182
592788	-64	-268	384	185	-3584	-111
592888	320	-289	1792	97	-3392	-93
592984	448	-340	2496	-126	-2752	-139
593088	704	-372	3392	-186	-1920	-118
593188	896	-410	3904	-308	-832	-199
593288	1024	-430	4160	-364	64	-257
593388	1024	-461	4096	-445	1152	-412
593488	960	-466	3712	-453	2176	-490
593588	896	-464	3264	-427	3008	-634
593688	640	-459	2240	-396	3904	-711
593788	320	-428	1216	-266	4224	-844
593888	64	-399	-64	-175	4416	-904
593984	-192	-341	-1152	17	4096	-946
594092	-640	-292	-2176	195	3520	-929
594192	-832	-268	-3072	262	2688	-905
594292	-1024	-217	-3456	413	1664	-802
594392	-1088	-200	-3648	462	576	-736
594488	-1088	-186	-3648	509	-256	-639
594588	-1024	-175	-3392	522	-1024	-585
594684	-896	-173	-2944	516	-1856	-446
594784	-832	-172	-2368	493	-2496	-385
594888	-640	-195	-1600	420	-3008	-257
595000	-256	-227	-448	202	-3392	-194
595088	-64	-258	512	180	-3456	-109
595188	320	-286	1920	97	-3328	-88
595288	576	-341	2688	-86	-2624	-99
595388	832	-395	3520	-171	-1728	-119
595488	960	-417	3904	-317	-768	-204
595588	1024	-453	4032	-413	384	-336
595688	1152	-469	3968	-438	1408	-398
595788	1024	-475	3712	-452	2304	-538
595888	896	-474	3072	-432	3264	-628
595984	576	-448	2112	-333	3840	-791
596084	256	-429	896	-265	4416	-844
596184	-64	-366	-128	-64	4288	-937
596292	-384	-332	-1664	70	3840	-947
596392	-832	-254	-2944	299	2752	-892
596484	-960	-219	-3520	394	1408	-824
596584	-1216	-172	-3520	511	-192	-618
596684	-1024	-168	-3008	520	-1856	-508
596784	-640	-184	-1728	444	-2944	-296
596884	-384	-200	-640	386	-3456	-220
597008	-64	-233	320	282	-3648	-170
597088	64	-267	1088	146	-3584	-101
597188	448	-286	1984	79	-3264	-89
597288	512	-320	2432	-21	-2880	-81
597388	640	-342	2880	-69	-2496	-88
597488	768	-377	3392	-181	-1984	-122
597588	896	-395	3776	-244	-1280	-152
597688	1088	-439	4032	-345	-384	-238
597788	1088	-447	4096	-381	384	-280
597888	1152	-459	3968	-418	1088	-350
597984	1088	-467	3968	-435	1664	-415
598088	1024	-485	3776	-449	2240	-495
598188	896	-475	3264	-431	2944	-624
598288	704	-471	2624	-412	3584	-671
598388	640	-460	1984	-351	4032	-764
598488	384	-451	1344	-326	4160	-793
598588	192	-418	704	-223	4224	-876
598688	64	-400	-64	-148	4160	-906
598788	-320	-374	-896	-64	4224	-934
598888	-448	-351	-1600	7	4096	-947
598984	-640	-299	-2304	158	3584	-940
599092	-896	-270	-2944	198	2816	-964
599184	-960	-231	-3392	358	1920	-851
599292	-1216	-212	-3584	406	960	-813
599384	-1152	-189	-3712	466	384	-726
599484	-1152	-176	-3520	503	-448	-686
599592	-1088	-166	-3264	521	-1280	-565
599692	-960	-164	-3008	519	-1856	-489
599792	-896	-162	-2688	509	-2240	-461
599884	-896	-166	-2432	504	-2368	-409
600000	-768	-169	-2176	494	-2688	-388
600088	-768	-174	-1920	468	-2880	-335
600188	-640	-174	-1600	438	-3072	-362
600288	-576	-184	-1408	436	-3136	-284
600388	-448	-191	-960	414	-3264	-251
600488	-320	-197	-448	287	-3648	-258
600588	-256	-209	-384	364	-3584	-210
600688	-256	-203	-320	367	-3456	-210
600788	-256	-202	-256	360	-3520	-202
600888	-256	-209	-192	347	-3456	-189
600984	-256	-216	-64	341	-3520	-187
601088	-128	-212	-64	331	-3520	-186
601188	-192	-234	-128	345	-3456	-185
601288	-192	-237	-64	345	-3584	-190
601388	-128	-239	-64	342	-3584	-180
601488	-256	-240	0	307	-3648	-177
601588	-64	-277	0	330	-3520	-171
601688	-64	-274	64	338	-3584	-181
601788	-128	-270	128	326	-3648	-172
601888	-192	-271	128	330	-3648	-172
601984	-128	-278	0	325	-3520	-171
602084	-128	-275	192	324	-3584	-165
602184	-128	-272	320	265	-3648	-197
602284	-256	-281	448	282	-3520	-143
602392	-128	-283	704	233	-3392	-125
602484	-64	-289	1280	154	-3456	-99
602584	-64	-293	1728	115	-3328	-89
602688	-64	-304	2240	21	-3008	-87
602784	64	-312	2624	-35	-2688	-88
602884	64	-328	3264	-152	-2176	-109
603008	128	-347	3840	-279	-1344	-173
603088	192	-351	4096	-342	-576	-235
603188	256	-359	4288	-389	256	-288
603288	256	-368	4224	-449	1152	-403
603388	256	-376	3840	-459	2496	-490
603488	320	-378	2944	-397	3456	-720
603588	128	-365	1536	-329	3584	-851
603688	128	-365	320	-183	4352	-901
603788	64	-336	-832	51	4288	-953
603888	-192	-317	-2368	203	3520	-928
603984	-192	-283	-3456	395	2176	-821
604088	-192	-274	-3776	492	384	-721
604188	-320	-262	-3456	534	-960	-527
604288	-256	-261	-3008	523	-1600	-417
604388	-256	-269	-1472	391	-3328	-222
604488	0	-274	192	320	-3840	-165
604588	-128	-283	704	207	-3520	-113
604688	-128	-287	1344	169	-3456	-105
604788	64	-300	2176	43	-3200	-84
604888	64	-305	2816	-18	-2688	-82
604984	128	-326	3328	-186	-2112	-150
605088	256	-353	3904	-314	-1152	-204
605188	320	-367	4224	-391	64	-278
605288	384	-386	4160	-457	1536	-475
605388	256	-386	3712	-460	2560	-526
605488	256	-386	3200	-434	3072	-637
605588	192	-388	2560	-416	3584	-688
605688	256	-389	1920	-365	4032	-759
605788	192	-383	1280	-325	4160	-806
605888	192	-373	640	-234	4416	-875
605984	0	-364	-256	-159	4288	-908
606088	-128	-343	-1152	16	4032	-950
606188	-192	-331	-2176	98	3648	-948
606288	-256	-301	-2880	265	2816	-906
606388	-384	-273	-3584	472	1792	-746
606488	-384	-266	-3712	512	-64	-672
606588	-320	-254	-3456	529	-1280	-484
606688	-384	-253	-2496	507	-2624	-393
606788	-384	-255	-1344	423	-3584	-249
606888	-192	-264	-448	350	-3520	-187
606984	-128	-283	640	173	-3648	-103
607088	64	-300	2176	80	-3392	-85
607188	128	-320	2816	-68	-2624	-96
607288	256	-330	3328	-138	-2048	-108
607388	320	-355	3968	-269	-1344	-164
607488	320	-361	4096	-337	-512	-242
607588	384	-382	4224	-413	448	-326
607688	448	-387	4096	-441	1408	-397
607788	384	-404	3776	-459	2432	-518
607888	384	-398	3264	-439	3072	-630
607984	320	-398	2624	-422	3648	-671
608092	320	-389	1920	-332	4160	-793
608192	256	-384	896	-294	4288	-878
608292	0	-357	-256	-81	4352	-935
608392	-64	-339	-1600	17	4160	-946
608484	-256	-306	-2560	181	3008	-946
608584	-384	-293	-3520	338	2112	-868
608688	-448	-256	-3712	513	832	-665
608784	-512	-250	-3456	529	-1024	-590
608888	-384	-248	-2560	511	-2432	-377
609008	-320	-258	-1216	379	-3264	-209
609088	-192	-265	-64	292	-3456	-146
609188	-128	-304	1152	72	-3392	-83
609288	64	-315	2560	-31	-2944	-83
609388	256	-346	3392	-214	-1920	-136
609488	320	-363	3904	-276	-1152	-173
609588	448	-388	4160	-404	128	-309
609688	448	-394	4224	-465	1216	-391
609788	512	-403	3904	-456	1984	-466
609888	512	-404	3584	-463	2688	-513
609984	384	-404	3136	-429	3392	-647
610088	384	-401	2304	-389	3968	-705
610188	256	-395	1600	-330	4160	-802
610288	128	-385	832	-275	4288	-845
610388	128	-370	-128	-165	4416	-908
610488	-64	-355	-768	-131	4544	-934
610588	-128	-348	-1344	-23	4160	-943
610688	-192	-332	-2048	117	3776	-943
610788	-384	-316	-2560	184	3136	-939
610888	-384	-292	-3200	304	2752	-886
610984	-448	-283	-3584	367	1792	-852
611088	-448	-259	-3712	466	704	-757
611188	-576	-250	-3776	505	-64	-714
611288	-576	-246	-3648	523	-768	-606
611388	-576	-241	-3328	535	-1344	-552
611488	-512	-232	-3072	498	-1728	-515
611588	-448	-238	-2624	518	-2432	-422
611688	-384	-239	-2048	483	-2816	-323
611788	-320	-246	-1344	450	-3200	-288
611888	-256	-259	-448	330	-3392	-172
611984	-64	-269	576	260	-3648	-133
612084	0	-287	1344	154	-3456	-99
612192	128	-305	2048	24	-3136	-82
612284	256	-321	2816	-66	-2752	-88
612384	384	-352	3648	-217	-1856	-134
612492	384	-360	3968	-266	-1024	-168
612584	448	-380	4096	-354	-384	-239
612692	576	-392	4160	-399	576	-299
612792	576	-406	4032	-441	1600	-401
612884	576	-408	3968	-452	1984	-444
613008	512	-410	3584	-465	2624	-526
613088	448	-420	3200	-451	3200	-578
613188	448	-410	2688	-422	3648	-667
613288	320	-405	2176	-368	3904	-760
613388	256	-397	1408	-325	4224	-799
613488	128	-385	704	-242	4352	-871
613588	64	-381	64	-197	4352	-886
613688	64	-363	-768	-106	4480	-925
613788	-128	-359	-1216	-53	4160	-939
613888	-192	-339	-1792	37	3968	-951
613984	-192	-335	-2112	76	3648	-946
614092	-256	-321	-2560	146	3328	-939
614192	-384	-314	-2880	190	3008	-936
614284	-448	-297	-3264	259	2624	-910
614392	-576	-288	-3392	300	2176	-893
614484	-576	-273	-3584	378	1728	-844
614584	-576	-263	-3712	421	896	-801
614684	-576	-247	-3712	479	192	-721
614784	-640	-239	-3712	512	-384	-657
614884	-576	-234	-3584	525	-768	-625
615008	-640	-230	-3328	449	-1408	-588
615088	-576	-230	-3200	532	-1536	-532
615188	-576	-229	-3008	530	-1920	-471
615288	-576	-228	-2624	524	-2368	-431
615388	-448	-230	-2176	492	-2688	-364
615488	-448	-237	-1856	479	-2944	-330
615588	-384	-236	-1472	442	-3136	-276
615688	-256	-237	-960	419	-3328	-247
615788	-192	-243	-576	381	-3456	-211
615888	-192	-252	-256	364	-3520	-202
615984	-128	-256	-64	300	-3584	-200
616088	-128	-256	-64	335	-3584	-178
616188	-128	-256	0	337	-3584	-182
616288	-192	-248	0	332	-3584	-172
616388	-192	-253	64	320	-3584	-168
616488	-256	-268	128	306	-3648	-156
616588	-128	-276	320	299	-3648	-156
616688	-128	-284	512	279	-3648	-145
616788	-64	-284	640	269	-3648	-136
616888	-128	-290	768	239	-3520	-129
616984	-192	-296	960	230	-3456	-122
617088	-192	-302	960	217	-3520	-118
617188	-192	-311	1344	216	-3520	-114
617288	-192	-303	1344	185	-3520	-105
617388	-128	-306	1600	92	-3264	-86
617488	-192	-305	2240	42	-3072	-81
617588	-192	-301	2880	-88	-2560	-99
617688	-256	-304	3520	-163	-1984	-115
617788	-256	-305	3968	-253	-1280	-162
617888	-256	-308	4032	-285	-768	-185
617984	-192	-305	4160	-368	-128	-264
618088	-192	-308	4288	-404	576	-307
618188	-192	-311	4096	-433	1280	-376
618288	-128	-312	4032	-442	1792	-409
618388	-128	-318	3712	-457	2432	-498
618488	-128	-319	3456	-450	3008	-551
618588	-64	-324	2816	-408	3584	-697
618688	-64	-330	1920	-366	4032	-550
618788	64	-332	896	-278	4288	-844
618888	128	-340	192	-156	4352	-911
618984	128	-342	-704	-87	4288	-937
619092	128	-339	-1536	51	3904	-949
619192	128	-335	-2304	113	3392	-961
619284	192	-339	-3136	282	2944	-906
619392	128	-338	-3520	333	2368	-873
619488	128	-336	-3840	354	1088	-833
619588	128	-340	-3776	477	256	-738
619684	128	-330	-3648	523	-704	-634
619784	64	-327	-3392	532	-1280	-561
619888	0	-320	-2752	519	-2368	-407
620000	0	-315	-1728	452	-3072	-282
620088	-64	-311	-1024	382	-3200	-208
620188	-192	-307	128	235	-3584	-121
620288	-192	-307	1152	141	-3328	-99
620388	-128	-301	2560	-66	-2944	-89
620488	-192	-312	3520	-175	-1984	-119
620588	-192	-311	4096	-329	-768	-217
620688	-192	-312	4224	-435	192	-292
620788	-64	-323	4096	-449	1600	-417
620888	-128	-324	3776	-456	2304	-471
620984	-64	-330	3392	-445	2944	-603
621088	0	-332	2880	-455	3584	-651
621188	0	-334	2112	-378	3968	-741
621288	0	-341	1408	-336	4288	-793
621388	64	-338	576	-210	4160	-887
621488	64	-339	-320	-94	4224	-931
621588	64	-340	-1216	-38	4160	-938
621688	128	-339	-1856	96	4032	-952
621788	192	-341	-2560	169	3328	-937
621888	128	-336	-3200	318	2560	-879
621984	64	-332	-3520	377	1664	-831
622088	64	-321	-3776	509	-192	-681
622188	64	-317	-3648	528	-704	-594
622288	-64	-313	-3008	523	-1856	-424
622388	-64	-307	-1920	489	-2880	-337
622488	-128	-302	-768	353	-3392	-207
622588	-128	-299	512	264	-3584	-133
622688	-128	-298	1792	91	-3264	-91
622788	-192	-307	2816	-103	-2880	-97
622888	-128	-313	3520	-186	-1856	-123
622984	-192	-317	4096	-379	-960	-243
623088	-64	-319	4352	-381	128	-277
623188	-128	-330	4288	-426	896	-361
623288	-64	-333	4096	-445	1600	-417
623388	-64	-337	3712	-453	2624	-561
623488	64	-334	2944	-434	3456	-648
623588	64	-346	2176	-366	3968	-754
623688	64	-349	1344	-323	4288	-804
623788	128	-346	640	-234	4416	-871
623888	128	-345	-64	-184	4352	-900
623984	0	-341	-1088	-27	4096	-944
624084	128	-340	-1920	23	3776	-953
624192	0	-334	-2752	214	2944	-917
624284	128	-331	-3264	265	2496	-904
624392	64	-323	-3648	411	1472	-815
624488	0	-313	-3648	509	0	-677
624588	-64	-312	-3648	525	-640	-602
624688	-64	-304	-2944	518	-1856	-410
624788	-128	-301	-1984	481	-2880	-326
624888	-128	-300	-896	344	-3392	-182
625000	-192	-296	576	259	-3584	-128
625088	-64	-302	1792	52	-3264	-89
625188	-64	-310	2944	-72	-2560	-89
625288	-64	-319	3968	-279	-1408	-169
625388	-64	-328	4224	-342	-64	-231
625488	0	-337	4224	-445	1152	-424
625588	64	-344	3712	-454	2560	-581
625688	64	-346	3136	-431	3200	-664
625788	64	-348	2240	-370	3840	-760
625888	128	-348	1280	-304	4352	-823
625984	64	-348	320	-198	4416	-892
626092	320	-349	-704	-138	4480	-917
626192	64	-340	-1344	40	4160	-953
626292	0	-337	-2368	155	3328	-940
626384	0	-324	-3264	340	2368	-869
626484	0	-324	-3648	408	1408	-818
626584	0	-309	-3648	517	-128	-652
626684	-64	-301	-3392	536	-1344	-559
626784	-64	-302	-2496	507	-2368	-366
626884	-128	-297	-1344	447	-3136	-269
627008	-128	-296	448	219	-3584	-128
627088	-128	-304	1664	49	-3392	-83
627188	-64	-311	2688	-37	-2752	-83
627288	-128	-319	3456	-222	-1984	-141
627388	-64	-325	4032	-290	-960	-185
627488	64	-340	4288	-403	64	-310
627588	0	-340	4224	-435	1088	-379
627688	64	-344	3840	-459	2240	-486
627788	0	-350	3584	-462	2816	-539
627888	64	-355	3136	-435	3328	-641
627984	128	-352	2496	-418	3904	-688
628088	64	-351	1536	-322	4160	-802
628188	128	-356	704	-280	4416	-845
628288	128	-350	0	-173	4352	-902
628388	128	-347	-768	-61	4352	-935
628488	64	-343	-1408	-31	4032	-944
628588	64	-345	-1856	77	4096	-946
628688	64	-334	-2304	120	3392	-949
628788	0	-326	-2944	265	2880	-908
628888	-64	-319	-3456	322	1984	-879
628984	0	-314	-3712	418	1344	-807
629088	-64	-306	-3840	467	640	-757
629188	-64	-299	-3648	528	-512	-609
629288	-128	-295	-3264	540	-1472	-549
629388	-128	-291	-2880	528	-2112	-438
629488	-128	-289	-2240	477	-2688	-362
